Verb,Full Sentence,SUBJ,OBJ,Q1: Has Object been hurt or weakened in some way?,Q2: Has Object been helped or supported in some way?,Q3: How do you think that the Object feels about the outcome?,Q4: Do you think that anyone values Object?,Q5: How Object Feels About Subject?,Q6: How do you/reader feel about the outcome?,Q7: How a Reader Feels About Object?,Q8: How a Reader Feels About Subject?,Q9: Has Subject been hurt or weakened in some way?,Q10: Has Subject been helped or supported in some way?,Q11: How do you think that the Subject feels about the outcome?,Q12: Do you think that anyone values Subject?,Q13: How Subject Feels About Object?,Q14: How do you think that the Writer feels about the outcome?,Q15: How the Writer Feels About Object?,Q16: How the Writer Feels About Subject?
bless,the <span style='color:#0000CD'>rabbi</span> <u>blessed</u> <span style='color:#006400'>him</span>.,rabbi,him,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1
bless,the <span style='color:#0000CD'>rabbi</span> <u>blessed</u> <span style='color:#006400'>him</span>.,rabbi,him,-1,1,1,1,1,1,0.5,0.5,-1,1,1,1,1,0.5,0.5,0.5
bless,the <span style='color:#0000CD'>priest</span> <u>blessed</u> the <span style='color:#006400'>bread</span>.,priest,bread,-1,1,0,1,0,1,1,1,-1,-1,1,1,1,1,1,1
bless,the <span style='color:#0000CD'>priest</span> <u>blessed</u> the <span style='color:#006400'>bread</span>.,priest,bread,-1,1,0,1,0,0,0,0.5,-1,-1,0.5,1,0.5,0,0.5,0.5
bless,the <span style='color:#0000CD'>priest</span> <u>blessed</u> the <span style='color:#006400'>bread</span>.,priest,bread,1,1,0,1,-0.5,-0.5,0,0,1,1,-0.5,-1,-1,0,0,-0.5
bless,the <span style='color:#0000CD'>archbishop</span> <u>blessed</u> <span style='color:#006400'>him</span>.,archbishop,him,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,0,0,0
found,the <span style='color:#0000CD'>government</span> <u>founded</u> a <span style='color:#006400'>bank</span>.,government,bank,-1,-1,0,-1,0,0,0,0,-1,1,1,1,1,0,0,0
found,the <span style='color:#0000CD'>latter</span> <u>founded</u> a <span style='color:#006400'>dynasty</span>.,latter,dynasty,-1,-1,0,-1,0,1,0.5,1,-1,-1,0,-1,0,1,0.5,0.5
found,the <span style='color:#0000CD'>latter</span> <u>founded</u> a <span style='color:#006400'>dynasty</span>.,latter,dynasty,-1,1,0,1,0,0,0,0,-1,-1,1,1,1,0,0,0
found,the <span style='color:#0000CD'>king</span> <u>founded</u> a <span style='color:#006400'>house</span>.,king,house,-1,-1,0,-1,0,0,0,0,-1,1,0,1,0,0,0,0
found,the <span style='color:#0000CD'>king</span> <u>founded</u> a <span style='color:#006400'>house</span>.,king,house,-1,1,0,1,0,0,0,0,-1,1,0.5,1,1,0.5,0.5,0.5
found,<span style='color:#0000CD'>man</span> <u>founds</u> a <span style='color:#006400'>hospital</span>.,man,hospital,-1,1,0,1,0,1,1,1,-1,-1,1,1,1,0,0,0
found,<span style='color:#0000CD'>man</span> <u>founds</u> a <span style='color:#006400'>hospital</span>.,man,hospital,-1,-1,0,1,0,0.5,0.5,0.5,-1,1,0.5,1,0.5,0.5,0.5,0.5
found,the <span style='color:#0000CD'>latter</span> <u>founded</u> a <span style='color:#006400'>family</span>.,latter,family,-1,1,1,1,1,0.5,0.5,1,-1,1,1,1,-0.5,-0.5,0,-0.5
found,the <span style='color:#0000CD'>latter</span> <u>founded</u> a <span style='color:#006400'>family</span>.,latter,family,-1,1,1,1,1,0.5,1,1,-1,-1,1,1,1,0.5,1,1
found,the <span style='color:#0000CD'>king</span> <u>founded</u> a <span style='color:#006400'>church</span>.,king,church,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,1
found,the <span style='color:#0000CD'>king</span> <u>founded</u> a <span style='color:#006400'>church</span>.,king,church,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
found,the <span style='color:#0000CD'>king</span> <u>founded</u> a <span style='color:#006400'>church</span>.,king,church,-1,1,0,1,0,0.5,0.5,0.5,-1,1,1,1,1,0.5,0.5,0.5
found,the <span style='color:#0000CD'>government</span> <u>founded</u> a <span style='color:#006400'>colony</span>.,government,colony,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,0
found,the <span style='color:#0000CD'>government</span> <u>founded</u> a <span style='color:#006400'>colony</span>.,government,colony,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.5,0.5
found,the <span style='color:#0000CD'>latter</span> <u>founded</u> a <span style='color:#006400'>school</span>.,latter,school,-1,1,1,1,1,1,0.5,0.5,-1,-1,1,1,1,1,0.5,0.5
mean,<span style='color:#0000CD'>bank</span> <u>means</u> a <span style='color:#006400'>society</span>.,bank,society,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
mean,<span style='color:#0000CD'>bank</span> <u>means</u> a <span style='color:#006400'>society</span>.,bank,society,-1,-1,0,-1,0.5,0,1,0.5,-1,-1,0,-1,0,0,0,0
mean,<span style='color:#0000CD'>bank</span> <u>means</u> a <span style='color:#006400'>society</span>.,bank,society,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
mean,the <span style='color:#0000CD'>mission</span> <u>meant</u> <span style='color:#006400'>death</span>.,mission,death,-1,-1,0,-1,0,-1,-1,-0.5,-1,-1,0,1,0,-1,-1,-0.5
mean,the <span style='color:#0000CD'>mission</span> <u>meant</u> <span style='color:#006400'>death</span>.,mission,death,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,1,0,-1,-1,0
mean,the <span style='color:#0000CD'>mission</span> <u>meant</u> <span style='color:#006400'>death</span>.,mission,death,-1,-1,0,-1,0,-0.5,-0.5,-0.5,-1,-1,0,-1,0,-0.5,-0.5,-0.5
mean,<span style='color:#0000CD'>man</span> <u>means</u> a <span style='color:#006400'>sort</span>.,man,sort,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0,0,0,0
mean,<span style='color:#0000CD'>man</span> <u>means</u> a <span style='color:#006400'>sort</span>.,man,sort,1,1,0,1,0,-0.5,-0.5,-0.5,1,1,-0.5,1,-1,0,0,-0.5
mean,<span style='color:#0000CD'>man</span> <u>means</u> a <span style='color:#006400'>sort</span>.,man,sort,-1,-1,0,-1,0,0,0,1,-1,-1,0,1,0,0,0,0.5
mean,the <span style='color:#0000CD'>term</span> <u>means</u> a <span style='color:#006400'>agency</span>.,term,agency,-1,-1,0,1,0,0,0,0,-1,-1,0,-1,0,0,0,0
mean,the <span style='color:#0000CD'>term</span> <u>means</u> a <span style='color:#006400'>agency</span>.,term,agency,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
mean,the <span style='color:#0000CD'>term</span> <u>means</u> a <span style='color:#006400'>agency</span>.,term,agency,-1,-1,0,1,0,0,0,0,-1,-1,0,-1,0,0,0,0
mean,<span style='color:#0000CD'>parent</span> <u>means</u> <span style='color:#006400'>mother</span>.,parent,mother,-1,-1,0.5,1,0,0,0,0,-1,-1,0.5,1,0,0,0.5,0.5
mean,<span style='color:#0000CD'>parent</span> <u>means</u> <span style='color:#006400'>mother</span>.,parent,mother,-1,-1,0,-1,0,0,0.5,0.5,-1,-1,0,-1,0,0,0.5,0.5
mean,the <span style='color:#0000CD'>subsidiary</span> <u>means</u> a <span style='color:#006400'>corporation</span>.,subsidiary,corporation,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
prohibit,an <span style='color:#0000CD'>employer</span> will <u>prohibit</u> the <span style='color:#006400'>use</span>.,employer,use,-1,-1,0,-1,0,0,0,0,-1,1,1,1,0.5,0,0,0
prohibit,an <span style='color:#0000CD'>employer</span> will <u>prohibit</u> the <span style='color:#006400'>use</span>.,employer,use,1,-1,0,-1,0,-1,0,0,-1,-1,-0.5,-1,-1,-1,0,0
prohibit,an <span style='color:#0000CD'>employer</span> will <u>prohibit</u> the <span style='color:#006400'>use</span>.,employer,use,1,-1,0,-1,0,1,-1,0.5,-1,1,1,1,-1,0.5,-0.5,0.5
prohibit,the <span style='color:#0000CD'>governor</span> <u>prohibited</u> the <span style='color:#006400'>importation</span>.,governor,importation,1,-1,0,1,0,0,0,0,-1,-1,-0.5,1,-0.5,0,0,0
prohibit,the <span style='color:#0000CD'>governor</span> <u>prohibited</u> the <span style='color:#006400'>importation</span>.,governor,importation,1,-1,0.5,1,0.5,0.5,0,0,-1,1,-1,-1,0,0,0,-0.5
prohibit,the <span style='color:#0000CD'>governor</span> <u>prohibited</u> the <span style='color:#006400'>importation</span>.,governor,importation,1,-1,0,1,0,-0.5,0.5,-1,-1,-1,0,1,-1,-0.5,0.5,-1
prohibit,<span style='color:#0000CD'>rule</span> <u>prohibits</u> a <span style='color:#006400'>lawyer</span>.,rule,lawyer,-1,1,-0.5,1,0.5,0,-0.5,-0.5,1,-1,0.5,-1,0.5,0,0,0.5
prohibit,<span style='color:#0000CD'>rule</span> <u>prohibits</u> a <span style='color:#006400'>lawyer</span>.,rule,lawyer,1,-1,-0.5,1,0,0,0,0,-1,1,0,1,0,0,0,0
prohibit,the <span style='color:#0000CD'>constitution</span> <u>prohibits</u> <span style='color:#006400'>congress</span>.,constitution,congress,1,-1,-1,1,0.5,-0.5,0.5,0.5,-1,-1,0,1,0,0,0,0
prohibit,the <span style='color:#0000CD'>constitution</span> <u>prohibits</u> <span style='color:#006400'>congress</span>.,constitution,congress,1,-1,0,-1,0,0,0,0,-1,1,0,1,0,0,0,0
prohibit,the <span style='color:#0000CD'>government</span> <u>prohibited</u> the <span style='color:#006400'>printing</span>.,government,printing,-1,-1,0,-1,0.5,0,-0.5,-0.5,1,-1,-0.5,1,-0.5,0.5,0,0
prohibit,the <span style='color:#0000CD'>government</span> <u>prohibited</u> the <span style='color:#006400'>printing</span>.,government,printing,1,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0
prohibit,the <span style='color:#0000CD'>government</span> <u>prohibited</u> the <span style='color:#006400'>printing</span>.,government,printing,1,-1,0,-1,0,-0.5,0.5,-0.5,-1,-1,-1,1,-1,0,0,0
prohibit,the <span style='color:#0000CD'>legislature</span> <u>prohibited</u> the <span style='color:#006400'>exportation</span>.,legislature,exportation,1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
prohibit,the <span style='color:#0000CD'>legislature</span> <u>prohibited</u> the <span style='color:#006400'>exportation</span>.,legislature,exportation,1,-1,0,1,0,0.5,-1,1,-1,-1,0.5,1,-1,0.5,-1,1
harm,that <span style='color:#0000CD'>growth</span> will <u>harm</u> a <span style='color:#006400'>country</span>.,growth,country,1,-1,-1,1,-1,-1,0,-1,-1,-1,0,1,0,-1,0,-1
harm,that <span style='color:#0000CD'>growth</span> will <u>harm</u> a <span style='color:#006400'>country</span>.,growth,country,1,-1,-0.5,1,0,-0.5,1,0.5,1,-1,-1,1,0,-1,1,-0.5
harm,that <span style='color:#0000CD'>growth</span> will <u>harm</u> a <span style='color:#006400'>country</span>.,growth,country,-1,1,0.5,1,-0.5,0,-0.5,0,-1,1,-0.5,1,-1,-0.5,0,0.5
harm,<span style='color:#0000CD'>injustice</span> <u>harms</u> <span style='color:#006400'>them</span>.,injustice,them,1,-1,-1,1,-1,-1,0.5,-1,-1,-1,0,-1,0,-1,0.5,-1
harm,<span style='color:#0000CD'>injustice</span> <u>harms</u> <span style='color:#006400'>them</span>.,injustice,them,1,-1,-1,1,-1,-1,1,-1,-1,-1,0,-1,0,-1,1,-1
harm,<span style='color:#0000CD'>injustice</span> <u>harms</u> <span style='color:#006400'>them</span>.,injustice,them,1,-1,0,-1,-1,-0.5,0,-0.5,1,-1,-1,-1,-1,-1,-0.5,-1
harm,<span style='color:#0000CD'>someone</span> will <u>harm</u> <span style='color:#006400'>her</span>.,someone,her,1,-1,-1,1,-1,-1,0.5,-1,-1,-1,0,1,-1,-1,0.5,-1
harm,<span style='color:#0000CD'>someone</span> will <u>harm</u> <span style='color:#006400'>her</span>.,someone,her,1,-1,-1,1,-1,-1,0.5,-1,-1,-1,-1,-1,-1,-1,0.5,-1
harm,<span style='color:#0000CD'>someone</span> will <u>harm</u> <span style='color:#006400'>her</span>.,someone,her,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
harm,<span style='color:#0000CD'>someone</span> will <u>harm</u> <span style='color:#006400'>them</span>.,someone,them,1,-1,0,-1,0,-0.5,-1,-0.5,1,-1,-1,1,-1,-1,-0.5,-1
harm,<span style='color:#0000CD'>someone</span> will <u>harm</u> <span style='color:#006400'>them</span>.,someone,them,1,-1,-1,1,-0.5,-1,0.5,-1,-1,-1,-1,1,-1,-1,0.5,-1
harm,<span style='color:#0000CD'>injustice</span> <u>harms</u> <span style='color:#006400'>him</span>.,injustice,him,1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1
harm,<span style='color:#0000CD'>injustice</span> <u>harms</u> <span style='color:#006400'>him</span>.,injustice,him,1,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,0,-1,1,-1
harm,<span style='color:#0000CD'>injustice</span> <u>harms</u> <span style='color:#006400'>him</span>.,injustice,him,1,-1,-1,1,-1,-1,0,-1,1,-1,0,1,0,-0.5,0,-1
harm,the <span style='color:#0000CD'>use</span> <u>harms</u> the <span style='color:#006400'>system</span>.,use,system,1,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1
shock,the <span style='color:#0000CD'>attack</span> <u>shocked</u> the <span style='color:#006400'>nation</span>.,attack,nation,1,1,-0.5,1,-0.5,-0.5,-0.5,0.5,1,1,-0.5,1,-0.5,0.5,0.5,-0.5
shock,the <span style='color:#0000CD'>attack</span> <u>shocked</u> the <span style='color:#006400'>nation</span>.,attack,nation,1,-1,-1,1,-1,-1,1,-1,-1,-1,0,-1,0,-0.5,0.5,-1
shock,a <span style='color:#0000CD'>series</span> <u>shocked</u> the <span style='color:#006400'>country</span>.,series,country,-1,1,0.5,1,0.5,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
shock,a <span style='color:#0000CD'>series</span> <u>shocked</u> the <span style='color:#006400'>country</span>.,series,country,1,-1,-0.5,1,-0.5,-0.5,0,0,1,-1,0,-1,0,-0.5,0,0
shock,the <span style='color:#0000CD'>thing</span> will <u>shock</u> the <span style='color:#006400'>audience</span>.,thing,audience,-1,-1,0,1,0,0.5,0.5,0,1,1,0,-1,-0.5,0.5,-0.5,-0.5
shock,the <span style='color:#0000CD'>thing</span> will <u>shock</u> the <span style='color:#006400'>audience</span>.,thing,audience,-1,-1,1,1,0.5,-0.5,0.5,0,-1,-1,0,-1,0,0.5,0.5,0
shock,the <span style='color:#0000CD'>thing</span> will <u>shock</u> the <span style='color:#006400'>audience</span>.,thing,audience,-1,1,1,1,1,1,1,1,-1,1,0,1,0,1,1,1
shock,a <span style='color:#0000CD'>scandal</span> <u>shocked</u> the <span style='color:#006400'>nation</span>.,scandal,nation,1,-1,-1,1,-1,-0.5,0,0,-1,-1,0,-1,0,-0.5,0,0
shock,a <span style='color:#0000CD'>scandal</span> <u>shocked</u> the <span style='color:#006400'>nation</span>.,scandal,nation,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,1,0,-1,-1,-1
shock,her <span style='color:#0000CD'>death</span> <u>shocked</u> the <span style='color:#006400'>nation</span>.,death,nation,1,-1,0,1,-0.5,-0.5,0,-0.5,1,-1,0,1,-1,-0.5,-0.5,0
shock,the <span style='color:#0000CD'>question</span> <u>shocked</u> the <span style='color:#006400'>man</span>.,question,man,1,-1,-1,1,-1,0,0,0,-1,-1,0,-1,0,0,0,0
shock,the <span style='color:#0000CD'>question</span> <u>shocked</u> the <span style='color:#006400'>man</span>.,question,man,1,-1,-0.5,1,-0.5,-0.5,0.5,-0.5,-1,-1,0,-1,0,0,0,0
shock,the <span style='color:#0000CD'>question</span> <u>shocked</u> the <span style='color:#006400'>man</span>.,question,man,1,-1,-1,1,-1,-0.5,0.5,-0.5,-1,-1,0,-1,0,-0.5,0.5,-0.5
shock,the <span style='color:#0000CD'>tragedy</span> <u>shocked</u> the <span style='color:#006400'>nation</span>.,tragedy,nation,1,1,-1,1,-1,-0.5,0,-1,-1,-1,0,-1,0,-1,0.5,-1
shock,the <span style='color:#0000CD'>tragedy</span> <u>shocked</u> the <span style='color:#006400'>nation</span>.,tragedy,nation,1,-1,-1,1,-1,-0.5,0,-1,-1,-1,0,-1,0,-0.5,0,-0.5
retrieve,the <span style='color:#0000CD'>server</span> <u>retrieves</u> the <span style='color:#006400'>page</span>.,server,page,-1,-1,0,-1,0,0,0,0.5,-1,-1,0.5,1,0,0,0,0.5
retrieve,the <span style='color:#0000CD'>browser</span> <u>retrieves</u> a <span style='color:#006400'>document</span>.,browser,document,-1,1,-0.5,1,0,0.5,0,0,1,1,0,1,-0.5,0,0,0.5
retrieve,a <span style='color:#0000CD'>browser</span> <u>retrieves</u> a <span style='color:#006400'>page</span>.,browser,page,-1,1,0,-1,0,0,0,0,-1,1,0,-1,0,0,0,0
retrieve,a <span style='color:#0000CD'>browser</span> <u>retrieves</u> a <span style='color:#006400'>page</span>.,browser,page,-1,1,0,1,0,0,0.5,0.5,-1,-1,0,1,0,0,0.5,0.5
retrieve,the <span style='color:#0000CD'>server</span> <u>retrieves</u> the <span style='color:#006400'>header</span>.,server,header,-1,-1,1,1,1,0,0,0,-1,1,1,1,1,0,0,0
retrieve,the <span style='color:#0000CD'>server</span> <u>retrieves</u> the <span style='color:#006400'>header</span>.,server,header,-1,1,0,1,0,0,0,0,-1,-1,-0.5,1,-0.5,-0.5,0,0
retrieve,the <span style='color:#0000CD'>server</span> will <u>retrieve</u> the <span style='color:#006400'>file</span>.,server,file,1,1,-0.5,1,0.5,0.5,0,0,-1,1,0.5,1,-1,0,0,-0.5
retrieve,the <span style='color:#0000CD'>server</span> will <u>retrieve</u> the <span style='color:#006400'>file</span>.,server,file,-1,-1,0.5,1,0,0.5,0,1,1,-1,0,-1,0.5,0,0.5,0.5
retrieve,the <span style='color:#0000CD'>server</span> will <u>retrieve</u> the <span style='color:#006400'>file</span>.,server,file,-1,1,0,1,0,1,1,1,-1,1,0,1,0,1,1,1
retrieve,the <span style='color:#0000CD'>browser</span> <u>retrieves</u> <span style='color:#006400'>information</span>.,browser,information,-1,1,0,1,0,0.5,0.5,0.5,-1,1,0,1,0,0.5,0.5,0.5
retrieve,the <span style='color:#0000CD'>browser</span> <u>retrieves</u> <span style='color:#006400'>information</span>.,browser,information,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
retrieve,the <span style='color:#0000CD'>browser</span> <u>retrieves</u> <span style='color:#006400'>information</span>.,browser,information,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
retrieve,the <span style='color:#0000CD'>server</span> <u>retrieves</u> the <span style='color:#006400'>content</span>.,server,content,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
retrieve,the <span style='color:#0000CD'>server</span> <u>retrieves</u> the <span style='color:#006400'>content</span>.,server,content,-1,1,0,-1,0,0,0,0.5,-1,-1,0.5,1,0.5,0,0,0.5
retrieve,the <span style='color:#0000CD'>server</span> <u>retrieves</u> the <span style='color:#006400'>content</span>.,server,content,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
transform,the <span style='color:#0000CD'>frost</span> will <u>transform</u> a <span style='color:#006400'>village</span>.,frost,village,1,-1,0,1,0,1,1,1,-1,-1,0,1,0,1,0.5,0.5
transform,the <span style='color:#0000CD'>frost</span> will <u>transform</u> a <span style='color:#006400'>village</span>.,frost,village,-1,-1,-0.5,1,-0.5,0,0,0,-1,-1,0,1,0,0,0,0
transform,<span style='color:#0000CD'>art</span> <u>transforms</u> <span style='color:#006400'>man</span>.,art,man,-1,1,1,1,1,1,0.5,1,-1,-1,0,1,0,1,0.5,1
transform,<span style='color:#0000CD'>art</span> <u>transforms</u> <span style='color:#006400'>man</span>.,art,man,-1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1
transform,<span style='color:#0000CD'>art</span> <u>transforms</u> <span style='color:#006400'>man</span>.,art,man,-1,1,0,1,0,1,1,1,-1,-1,0,1,0,1,1,1
transform,the <span style='color:#0000CD'>compiler</span> <u>transforms</u> the <span style='color:#006400'>program</span>.,compiler,program,-1,1,0,1,0,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
transform,the <span style='color:#0000CD'>compiler</span> <u>transforms</u> the <span style='color:#006400'>program</span>.,compiler,program,-1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
transform,the <span style='color:#0000CD'>revolution</span> <u>transformed</u> a <span style='color:#006400'>society</span>.,revolution,society,-1,1,1,1,0.5,1,1,0.5,-1,1,1,1,0,0.5,1,0.5
transform,the <span style='color:#0000CD'>revolution</span> <u>transformed</u> a <span style='color:#006400'>society</span>.,revolution,society,-1,1,0.5,1,0.5,0.5,0.5,0,-1,-1,0,1,0,0.5,0.5,0
transform,the <span style='color:#0000CD'>revolution</span> <u>transformed</u> a <span style='color:#006400'>society</span>.,revolution,society,-1,1,0,1,0.5,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
transform,the <span style='color:#0000CD'>knowledge</span> <u>transforms</u> <span style='color:#006400'>man</span>.,knowledge,man,-1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1
transform,the <span style='color:#0000CD'>knowledge</span> <u>transforms</u> <span style='color:#006400'>man</span>.,knowledge,man,-1,1,1,1,1,1,0.5,1,-1,-1,0,1,0,0.5,0.5,0.5
transform,the <span style='color:#0000CD'>knowledge</span> <u>transforms</u> <span style='color:#006400'>man</span>.,knowledge,man,-1,1,1,1,1,1,1,1,-1,-1,1,1,0.5,0.5,0.5,1
transform,<span style='color:#0000CD'>industrialization</span> <u>transforms</u> an <span style='color:#006400'>society</span>.,industrialization,society,-1,1,0.5,1,0.5,0.5,0.5,0.5,-1,1,0,1,0,0.5,0.5,0.5
transform,<span style='color:#0000CD'>industrialization</span> <u>transforms</u> an <span style='color:#006400'>society</span>.,industrialization,society,-1,-1,0,1,0,0.5,1,0.5,-1,-1,0,1,0,0.5,1,0.5
exhaust,the <span style='color:#0000CD'>poet</span> <u>exhausted</u> the <span style='color:#006400'>range</span>.,poet,range,1,-1,0,1,0.5,-0.5,0.5,0.5,1,-1,0,1,0,-0.5,0.5,0.5
exhaust,the <span style='color:#0000CD'>author</span> has <u>exhausted</u> every <span style='color:#006400'>resource</span>.,author,resource,1,-1,0,1,0,-0.5,0,0,1,-1,-0.5,1,0.5,-0.5,0,0.5
exhaust,the <span style='color:#0000CD'>author</span> has <u>exhausted</u> every <span style='color:#006400'>resource</span>.,author,resource,-1,-1,0,1,0,-1,1,0.5,1,-1,-1,1,0.5,-0.5,0.5,0.5
exhaust,the <span style='color:#0000CD'>author</span> has <u>exhausted</u> every <span style='color:#006400'>resource</span>.,author,resource,-1,-1,0,1,0,0,0,0,-1,-1,0,1,1,-0.5,1,1
exhaust,the <span style='color:#0000CD'>poet</span> will <u>exhaust</u> the <span style='color:#006400'>treasure</span>.,poet,treasure,-1,-1,0,1,0,1,1,0.5,-1,1,0.5,-1,1,1,1,0.5
exhaust,the <span style='color:#0000CD'>poet</span> will <u>exhaust</u> the <span style='color:#006400'>treasure</span>.,poet,treasure,-1,-1,0,1,0,0.5,1,1,-1,-1,1,1,1,0.5,1,1
exhaust,the <span style='color:#0000CD'>war</span> <u>exhausted</u> the <span style='color:#006400'>country</span>.,war,country,1,-1,0,1,0,0,-0.5,-0.5,-1,-1,0,1,0,0,-0.5,-0.5
exhaust,the <span style='color:#0000CD'>war</span> <u>exhausted</u> the <span style='color:#006400'>country</span>.,war,country,1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,-0.5
exhaust,the <span style='color:#0000CD'>payment</span> <u>exhausted</u> the <span style='color:#006400'>country</span>.,payment,country,1,-1,0,1,-1,-0.5,-0.5,-1,1,-1,-1,1,0,-1,-0.5,-0.5
exhaust,the <span style='color:#0000CD'>payment</span> <u>exhausted</u> the <span style='color:#006400'>country</span>.,payment,country,1,-1,-1,1,-1,0,0.5,-1,-1,-1,-1,1,0,-1,0,-0.5
exhaust,the <span style='color:#0000CD'>payment</span> <u>exhausted</u> the <span style='color:#006400'>country</span>.,payment,country,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1
exhaust,the <span style='color:#0000CD'>cultivation</span> <u>exhausted</u> the <span style='color:#006400'>land</span>.,cultivation,land,1,-1,0,1,0,-1,0,-1,-1,-1,0,1,0,-0.5,0,0
exhaust,the <span style='color:#0000CD'>cultivation</span> <u>exhausted</u> the <span style='color:#006400'>land</span>.,cultivation,land,1,-1,0,1,0,-1,0.5,0.5,1,-1,0,1,0,-0.5,0.5,0.5
